destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length_1,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label_multiclass,attack_family,label_binary,source_file
443.0,11224885.0,8.0,5.0,364.0,5376.0,208.0,0.0,45.5,78.155522609,2198.0,0.0,1075.2,919.3330190959,511.3638135268,1.1581410411,935407.083333333,3196769.16298356,11086380.0,30.0,11224885.0,1603555.0,4181611.85961036,11086380.0,102.0,62775.0,15693.75,18370.4693893034,36076.0,98.0,0.0,0.0,172.0,112.0,0.7127021791,0.445438862,0.0,2198.0,410.0,726.7889334918,528222.153846154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,441.5384615385,45.5,1075.2,172.0,8.0,364.0,5.0,5376.0,8192.0,60.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
80.0,93201.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,128.7539833,21.45899722,93201.0,0.0,93201.0,93201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.72949861,10.72949861,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,1.0,6.0,1.0,6.0,245.0,1024.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80.0,5902855.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.082286453,0.847047742,1475713.75,2950625.53,5901652.0,4.0,5902855.0,1475713.75,2950625.53,5901652.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.847047742,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1203.0,0.0,1203.0,1203.0,5901652.0,0.0,5901652.0,5901652.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,32242.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.03089138,32242.0,0.0,32242.0,32242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,31.01544569,31.01544569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0,0.0,284.0,64.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80.0,3006574.0,5.0,6.0,354.0,11595.0,354.0,0.0,70.8,158.3136128,5792.0,0.0,1932.5,2537.820147,3974.291004,3.658649346,300657.4,675739.8119,2003402.0,48.0,3006059.0,751514.75,958204.8943,2003402.0,258.0,3150.0,630.0,1166.609403,2714.0,48.0,0.0,0.0,184.0,200.0,1.66302243,1.995626916,0.0,5792.0,995.75,1973.393299,3894281.114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1086.272727,70.8,1932.5,184.0,5.0,354.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
80.0,98251920.0,8.0,6.0,343.0,11595.0,343.0,0.0,42.875,121.268813,5792.0,0.0,1932.5,2362.781391,121.5039869,0.142490854,7557840.0,27200000.0,98200000.0,1.0,98200000.0,14000000.0,37100000.0,98200000.0,1.0,29676.0,5935.2,8327.631218,18214.0,46.0,0.0,0.0,264.0,200.0,0.081423345,0.061067509,0.0,5792.0,795.8666667,1710.00438,2924114.981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,852.7142857,42.875,1932.5,264.0,8.0,343.0,6.0,11595.0,274.0,235.0,1.0,32.0,6010.0,0.0,6010.0,6010.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
80.0,43578.0,3.0,4.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,8760.0,0.0,2900.25,4128.319301,266808.9403,160.6315113,7263.0,16025.32305,39953.0,74.0,41016.0,20508.0,27604.03452,40027.0,989.0,43504.0,14501.33333,22976.52464,41029.0,873.0,0.0,0.0,72.0,92.0,68.84207628,91.78943504,0.0,8760.0,1453.375,3113.952607,9696700.839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.0,8.666666667,2900.25,72.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53.0,183.0,2.0,2.0,68.0,128.0,34.0,34.0,34.0,0.0,64.0,64.0,64.0,0.0,1071038.251,21857.9235,61.0,65.47518614,132.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,40.0,60.0,10928.96175,10928.96175,34.0,64.0,46.0,16.43167673,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.5,34.0,64.0,40.0,2.0,68.0,2.0,128.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Friday-WorkingHours-Morning.pcap_ISCX.csv
53.0,199.0,2.0,2.0,164.0,260.0,82.0,82.0,82.0,0.0,130.0,130.0,130.0,0.0,2130653.266,20100.50251,66.33333333,74.21814693,148.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,40.0,40.0,10050.25126,10050.25126,82.0,130.0,101.2,26.29068276,691.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.5,82.0,130.0,40.0,2.0,164.0,2.0,260.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
443.0,819949.0,9.0,5.0,397.0,2703.0,180.0,0.0,44.1111111111,72.6609324955,1460.0,0.0,540.6,739.2210765394,3780.7229474028,17.0742326657,63073.0,116488.959554829,312588.0,24.0,819949.0,102493.625,137380.292851566,312619.0,33.0,457693.0,114423.25,145534.004187738,306158.0,247.0,0.0,0.0,212.0,112.0,10.9762924279,6.0979402377,0.0,1460.0,206.6666666667,467.9831600552,219008.238095238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,221.4285714286,44.1111111111,540.6,212.0,9.0,397.0,5.0,2703.0,29200.0,31.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
53.0,60679.0,1.0,1.0,46.0,235.0,46.0,46.0,46.0,0.0,235.0,235.0,235.0,0.0,4630.92668,32.96033224,60679.0,0.0,60679.0,60679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,16.48016612,16.48016612,46.0,235.0,109.0,109.1192009,11907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,163.5,46.0,235.0,32.0,1.0,46.0,1.0,235.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Friday-WorkingHours-Morning.pcap_ISCX.csv
53.0,30493.0,1.0,1.0,55.0,111.0,55.0,55.0,55.0,0.0,111.0,111.0,111.0,0.0,5443.872364,65.58882366,30493.0,0.0,30493.0,30493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.79441183,32.79441183,55.0,111.0,73.66666667,32.33161507,1045.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.5,55.0,111.0,32.0,1.0,55.0,1.0,111.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
39992.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83333.33333,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,41666.66667,41666.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0,0.0,118.0,237.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
443.0,8999920.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333336296,4499960.0,2120519.899,5999394.0,3000526.0,8999920.0,4499960.0,2120519.899,5999394.0,3000526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.333336296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,3.0,0.0,0.0,0.0,8192.0,-1.0,0.0,28.0,3000526.0,0.0,3000526.0,3000526.0,5999394.0,0.0,5999394.0,5999394.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80.0,84953262.0,6.0,9.0,394.0,11595.0,376.0,0.0,65.66666667,152.0600758,2896.0,0.0,1288.333333,1132.155025,141.1246575,0.176567676,6068090.143,22700000.0,84800000.0,1.0,84800000.0,17000000.0,37900000.0,84800000.0,1373.0,85000000.0,10600000.0,30000000.0,84800000.0,1.0,0.0,0.0,164.0,296.0,0.07062707,0.105940605,0.0,2896.0,749.6875,1043.757425,1089429.563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,799.6666667,65.66666667,1288.333333,164.0,6.0,394.0,9.0,11595.0,0.0,235.0,3.0,20.0,3367.0,0.0,3367.0,3367.0,84800000.0,0.0,84800000.0,84800000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
80.0,100535836.0,2.0,1.0,355.0,6.0,355.0,0.0,177.5,251.0229073,6.0,6.0,6.0,0.0,3.590759418,0.029840106,50300000.0,71100000.0,101000000.0,54.0,101000000.0,101000000.0,0.0,101000000.0,101000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,20.0,0.019893404,0.009946702,0.0,355.0,90.25,176.5226614,31160.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.3333333,177.5,6.0,64.0,2.0,355.0,1.0,6.0,284.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,101000000.0,0.0,101000000.0,101000000.0,DoS GoldenEye,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
80.0,117146141.0,8.0,6.0,322.0,11595.0,316.0,0.0,40.25,111.4396057,5792.0,0.0,1932.5,2181.008184,101.7276361,0.119508845,9011241.615,28000000.0,101000000.0,1.0,117000000.0,16700000.0,37700000.0,101000000.0,1.0,44407.0,8881.4,13977.02634,32124.0,46.0,0.0,0.0,260.0,200.0,0.068290769,0.051218076,0.0,5792.0,794.4666667,1621.805734,2630253.838,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,851.2142857,40.25,1932.5,260.0,8.0,322.0,6.0,11595.0,251.0,235.0,2.0,20.0,1961.0,0.0,1961.0,1961.0,58500000.0,60100000.0,101000000.0,16000000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
443.0,5342757.0,7.0,7.0,352.0,5198.0,202.0,0.0,50.28571429,80.75005529,2920.0,0.0,742.5714286,1088.177507,1038.789524,2.62036997,410981.3077,1363130.442,4944174.0,4.0,398579.0,66429.83333,71860.88544,200243.0,183.0,5309953.0,884992.1667,2019422.681,5002932.0,4.0,0.0,0.0,152.0,148.0,1.310184985,1.310184985,0.0,2920.0,370.0,800.3567062,640570.8571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,396.4285714,50.28571429,742.5714286,152.0,7.0,352.0,7.0,5198.0,8192.0,11.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
80.0,98332753.0,6.0,6.0,410.0,11595.0,410.0,0.0,68.33333333,167.3817991,7240.0,0.0,1932.5,2695.639126,122.0854663,0.122034619,8939341.182,29600000.0,98300000.0,1.0,98300000.0,19700000.0,44000000.0,98300000.0,1.0,38528.0,7705.6,11527.88043,26150.0,71.0,0.0,0.0,200.0,200.0,0.061017309,0.061017309,0.0,7240.0,923.4615385,1996.280567,3985136.103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1000.416667,68.33333333,1932.5,200.0,6.0,410.0,6.0,11595.0,274.0,235.0,1.0,32.0,6.0,0.0,6.0,6.0,98300000.0,0.0,98300000.0,98300000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
80.0,100221767.0,6.0,7.0,326.0,11595.0,308.0,0.0,54.33333333,124.3055376,8688.0,0.0,1656.428571,3174.60191,118.9462165,0.129712341,8351813.917,28900000.0,100000000.0,0.0,100000000.0,20000000.0,44800000.0,100000000.0,0.0,100000000.0,16700000.0,40900000.0,100000000.0,48.0,0.0,0.0,164.0,232.0,0.059867234,0.069845107,0.0,8688.0,851.9285714,2313.986386,5354532.995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,917.4615385,54.33333333,1656.428571,164.0,6.0,326.0,7.0,11595.0,0.0,235.0,3.0,20.0,11000.0,0.0,11000.0,11000.0,100000000.0,0.0,100000000.0,100000000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
80.0,3001226.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995915,1500613.0,711596.9092,2003788.0,997438.0,3001226.0,1500613.0,711596.9092,2003788.0,997438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.9995915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,3.0,0.0,0.0,0.0,29200.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
80.0,12999.0,3.0,1.0,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1384.721902,307.7159782,4333.0,5835.895561,10977.0,36.0,12999.0,6499.5,6332.141226,10977.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,32.0,230.7869836,76.92899454,0.0,6.0,4.8,2.683281573,7.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,60.0,3.0,18.0,1.0,0.0,0.0,235.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
51091.0,28.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,428571.4286,71428.57143,28.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,35714.28571,35714.28571,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,1.0,6.0,1.0,6.0,119.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Friday-WorkingHours-Morning.pcap_ISCX.csv
53.0,73163.0,1.0,1.0,49.0,86.0,49.0,49.0,49.0,0.0,86.0,86.0,86.0,0.0,1845.194976,27.33622186,73163.0,0.0,73163.0,73163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,13.66811093,13.66811093,49.0,86.0,61.33333333,21.36195996,456.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,49.0,86.0,32.0,1.0,49.0,1.0,86.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80.0,13922.0,2.0,2.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,861.9451228,287.3150409,4640.666667,7838.376256,13691.0,22.0,231.0,231.0,0.0,231.0,231.0,13900.0,13900.0,0.0,13900.0,13900.0,0.0,0.0,40.0,64.0,143.6575205,143.6575205,0.0,6.0,3.6,3.286335345,10.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,6.0,0.0,40.0,2.0,12.0,2.0,0.0,0.0,235.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
3268.0,111745417.0,22.0,13.0,2986.0,6356.0,1305.0,0.0,135.7272727,379.2933507,2910.0,0.0,488.9230769,897.6077894,83.600744,0.31321195,3286629.912,19200000.0,112000000.0,3.0,112000000.0,5321205.857,24400000.0,112000000.0,3.0,112000000.0,9312112.75,32300000.0,112000000.0,3.0,0.0,0.0,728.0,408.0,0.196876083,0.116335867,0.0,2910.0,259.5,627.4245999,393661.6286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,266.9142857,135.7272727,488.9230769,728.0,22.0,2986.0,13.0,6356.0,65535.0,0.0,10.0,32.0,18645.0,0.0,18645.0,18645.0,112000000.0,0.0,112000000.0,112000000.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53.0,117245.0,2.0,2.0,68.0,172.0,34.0,34.0,34.0,0.0,86.0,86.0,86.0,0.0,2046.995607,34.11659346,39081.66667,67649.00115,117196.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,64.0,64.0,17.05829673,17.05829673,34.0,86.0,54.8,28.48157299,811.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.5,34.0,86.0,64.0,2.0,68.0,2.0,172.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
16001.0,21.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,285714.2857,95238.09524,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,47619.04762,47619.04762,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
50074.0,195.0,2.0,1.0,37.0,6.0,31.0,6.0,18.5,17.67766953,6.0,6.0,6.0,0.0,220512.8205,15384.61538,97.5,37.4766594,124.0,71.0,195.0,195.0,0.0,195.0,195.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,20.0,10256.41026,5128.205128,6.0,31.0,18.5,14.43375673,208.3333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.66666667,18.5,6.0,40.0,2.0,37.0,1.0,6.0,78.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80.0,100991624.0,8.0,6.0,969.0,11595.0,323.0,0.0,121.125,167.1683818,5792.0,0.0,1932.5,2181.008184,124.4063567,0.138625358,7768586.462,27800000.0,100000000.0,1.0,101000000.0,14400000.0,37900000.0,100000000.0,1.0,560308.0,112061.6,184004.4993,423900.0,45.0,0.0,0.0,264.0,200.0,0.07921449,0.059410868,0.0,5792.0,837.6,1603.137584,2570050.114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,897.4285714,121.125,1932.5,264.0,8.0,969.0,6.0,11595.0,251.0,235.0,3.0,32.0,6.0,0.0,6.0,6.0,100000000.0,0.0,100000000.0,100000000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
80.0,190954.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47372666,190954.0,0.0,190954.0,190954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,5.236863328,5.236863328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0,0.0,238.0,136.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
80.0,6057866.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.952238957,0.825373159,1514466.5,3028257.704,6056853.0,0.0,6057866.0,1514466.5,3028257.704,6056853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.825373159,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1013.0,0.0,1013.0,1013.0,6056853.0,0.0,6056853.0,6056853.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
55712.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28571.42857,70.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,14285.71429,14285.71429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0,0.0,349.0,309.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443.0,115921661.0,25.0,23.0,826.0,18465.0,344.0,0.0,33.04,79.2219876886,2920.0,0.0,802.8260869565,1085.626281427,166.4141096115,0.4140727418,2466418.31914894,4287183.42159889,10009172.0,3.0,115921661.0,4830069.20833333,5004989.89205059,10031373.0,3.0,110326684.0,5014849.27272727,5126602.46346826,10031160.0,50.0,0.0,0.0,512.0,604.0,0.2156628863,0.1984098554,0.0,2920.0,393.693877551,833.3692959927,694504.383503401,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,401.8958333333,33.04,802.8260869565,512.0,25.0,826.0,23.0,18465.0,8192.0,123.0,24.0,20.0,27716.0833333333,19470.7819353575,89543.0,21944.0,9632422.08333333,1278461.91193249,10009172.0,5572771.0,BENIGN,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
24.0,24.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,250000.0,83333.33333,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,41666.66667,41666.66667,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
80.0,5146726.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777193113,1715575.333,2941529.122,5112102.0,34.0,5146726.0,2573363.0,3590319.125,5112102.0,34624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.582894835,0.194298278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,3.0,0.0,1.0,0.0,29200.0,65535.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53.0,53835.0,2.0,2.0,88.0,196.0,44.0,44.0,44.0,0.0,98.0,98.0,98.0,0.0,5275.3784712548,74.3011052289,17945.0,31078.1876562968,53831.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,64.0,64.0,37.1505526145,37.1505526145,44.0,98.0,65.6,29.5770181053,874.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,44.0,98.0,64.0,2.0,88.0,2.0,196.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
